protocol,model,n_days,mean_ret,std_ret,ann_ret_like,ann_sharpe_like,sortino_like,calmar_like,max_drawdown_like,worst_5pct_day_mean,positive_day_ratio,description,renorm,haircut,limit_weight_share_mean,one_line_like_weight_share_mean,n_limit_mean,n_one_line_like_mean,note
include_all,Action Admission Base,557,0.041598043972486475,0.094167843747119,2.0965414162133182,3.136068583534645,9.891110148838996,3.8469699445355725,-0.5449851302299229,-0.09668018339510451,0.6229802513464991,include all selected names,False,1.0,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
one_line_like_haircut_50,Action Admission Base,557,0.033773101429748355,0.07749853037652353,1.7021643120593173,3.0938036364359234,8.63250894709582,3.1249826338819906,-0.5446956068184015,-0.08773592310485087,0.6157989228007181,"one-line-like proxy weight haircut 50%, no renorm",False,0.5,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
one_line_like_haircut_20,Action Admission Base,557,0.029078135904105483,0.07200454109443788,1.4655380495669164,2.866962044411227,7.460314494472254,2.672913079771914,-0.5482924456682947,-0.08707086882088579,0.6193895870736086,"one-line-like proxy weight haircut 80%, no renorm",False,0.2,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
exclude_one_line_like_no_renorm,Action Admission Base,557,0.025948158887010235,0.0707829672750554,1.3077872079053159,2.6025138664261136,6.642159353058433,2.3682127402899935,-0.5522253916027722,-0.08692115299016684,0.6014362657091562,"exclude one-line-like proxy, no renorm",False,1.0,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
exclude_one_line_like_renorm,Action Admission Base,557,0.032688881555780765,0.08521364149719578,1.6475196304113506,2.7233672154802577,7.905143780980075,2.8178583761694553,-0.5846708423476408,-0.09629763471710302,0.6014362657091562,"exclude one-line-like proxy, renorm",True,1.0,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
limit_up_haircut_50,Action Admission Base,557,0.03133506114973174,0.06871509451256987,1.5792870819464795,3.2373799046939875,9.5274804615224,4.001094940911175,-0.39471372343562194,-0.0727112870525462,0.6193895870736086,"all limit-up proxy weight haircut 50%, no renorm",False,0.5,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
limit_up_haircut_20,Action Admission Base,557,0.02517727145607891,0.05932324719891947,1.268934481386377,3.0129991938330543,7.9571416731739335,3.194831371936094,-0.3971835548294971,-0.06760060782079458,0.6104129263913824,"all limit-up proxy weight haircut 80%, no renorm",False,0.2,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
exclude_limit_up_no_renorm,Action Admission Base,557,0.021072078326977016,0.05703486683719745,1.0620327476796416,2.6229028695860666,6.443168655696459,2.5771163525988032,-0.41210120241900283,-0.06754048424223386,0.599640933572711,"exclude all limit-up proxy, stress upper bound",False,1.0,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
exclude_limit_up_renorm,Action Admission Base,557,0.03753322584584201,0.1010855191713728,1.8916745826304375,2.6359806283784533,7.563248503221406,3.3576391221428756,-0.5633942522754363,-0.11257229345550275,0.599640933572711,"exclude all limit-up proxy, renorm",True,1.0,0.2400244121493731,0.09850023965967107,6.296229802513465,0.8438061041292639,Limit-up is not treated as mechanically untradable; one-line-like proxy and haircut rows are execution sensitivity diagnostics.
