Date,ret,turnover,effective_n,setting,value
2024-08-21,0.12844344769605154,0.9999999999999999,2.3634612425954273,TopK,10.0
2024-08-22,0.12181421911377703,1.0,2.355210427731044,TopK,10.0
2024-08-23,0.07436977569342805,1.0,5.183447979687634,TopK,10.0
2024-08-26,0.09012052247379924,0.9999999999999999,2.5645243620229157,TopK,10.0
2024-08-27,-0.016007407276028677,1.0,1.4868609101298365,TopK,10.0
2024-08-28,-0.0717485510527536,1.0,1.6884675927176858,TopK,10.0
2024-08-29,0.020727092319248235,1.0,1.6621133267898587,TopK,10.0
2024-08-30,-0.044194472787727715,1.0,3.6961919287571803,TopK,10.0
2024-09-02,0.15329537530051787,1.0,2.2884368217525215,TopK,10.0
2024-09-03,0.059742382312426345,1.0,1.8726907606071008,TopK,10.0
2024-09-04,-0.016680949721820413,1.0,1.8115165371079682,TopK,10.0
2024-09-05,-0.06449967791994048,1.0000000000000002,1.8355615534187069,TopK,10.0
2024-09-06,-0.05115884652081875,1.0000000000000002,4.172301039648171,TopK,10.0
2024-09-09,0.03607561851649746,1.0,3.854673955737653,TopK,10.0
2024-09-10,0.0727146244788714,0.9999999999999999,1.9150582898670625,TopK,10.0
2024-09-11,0.23709575451668993,0.9999999999999999,2.852151217864657,TopK,10.0
2024-09-12,0.11134945394147995,0.9999999999999999,4.000204669807055,TopK,10.0
2024-09-13,0.09929770927973613,1.0,4.692920658710902,TopK,10.0
2024-09-18,0.25191773007571355,1.0000000000000002,1.841178928652279,TopK,10.0
2024-09-19,0.22422053888744636,1.0,2.654895293252579,TopK,10.0
2024-09-20,0.12863628841465666,1.0,4.388245200548085,TopK,10.0
2024-09-23,0.11293419107368836,1.0,5.24375162073469,TopK,10.0
2024-09-24,0.24671788729037827,1.0,5.102871573616074,TopK,10.0
2024-09-25,0.21634905105307278,1.0,7.718479249857973,TopK,10.0
2024-09-26,0.06557190167890709,0.9999999999999999,3.405660145719957,TopK,10.0
2024-09-27,0.005725486054701405,1.0,6.408812350330181,TopK,10.0
2024-09-30,0.006351781925498182,1.0,9.081491892994014,TopK,10.0
2024-10-08,-0.03281990598604655,0.9999999999999999,8.83608976638234,TopK,10.0
2024-10-09,0.10744392824161336,0.9999999999999999,2.0000000000039266,TopK,10.0
2024-10-10,0.013834237140258578,0.9999999999999999,1.9459006688483989,TopK,10.0
2024-10-11,-0.01003081608776532,0.9999999999999999,2.000000006104222,TopK,10.0
2024-10-14,0.59592814437519,1.0,1.4058650006002584,TopK,10.0
2024-10-15,0.465296635028117,0.9999999999999998,2.947918756147678,TopK,10.0
2024-10-16,0.25271229067414996,0.9999999999999998,4.555339243983485,TopK,10.0
2024-10-17,0.23180081198013025,1.0,4.850217277697676,TopK,10.0
2024-10-18,0.30603231246211987,1.0,1.982463539692892,TopK,10.0
2024-10-21,0.28941160814570605,1.0,5.219165631537089,TopK,10.0
2024-10-22,0.28212183333135776,1.0,5.608037747018897,TopK,10.0
2024-10-23,0.2701697620201583,1.0,5.376527587158637,TopK,10.0
2024-10-24,0.27328783443058224,1.0,4.9159788522064645,TopK,10.0
2024-10-25,0.19015120697267482,1.0,6.319046493104648,TopK,10.0
2024-10-28,0.09892237540757783,1.0,8.78127197217414,TopK,10.0
2024-10-29,0.037326185643611544,1.0,8.522232426399937,TopK,10.0
2024-10-30,0.038839953155695196,1.0,6.415362937441389,TopK,10.0
2024-10-31,0.1710065912476749,1.0,7.8034796321602835,TopK,10.0
2024-11-01,0.1451118122707773,1.0,6.651290077618265,TopK,10.0
2024-11-04,0.2019186065967998,1.0,4.4026695618801925,TopK,10.0
2024-11-05,0.09671293881953516,1.0,8.441017517390698,TopK,10.0
2024-11-06,0.040502140202707856,1.0,9.587468690685567,TopK,10.0
2024-11-07,-0.00023653371988085798,1.0,7.810309660818696,TopK,10.0
2024-11-08,0.043107112639486224,1.0,8.181883570002654,TopK,10.0
2024-11-11,-0.000500637211307467,1.0,5.77383013488962,TopK,10.0
2024-11-12,-0.06764671050089531,1.0,5.842038646508769,TopK,10.0
2024-11-13,0.11905308493031905,1.0,3.203567021420115,TopK,10.0
2024-11-14,0.11398791450223557,0.9999999999999998,1.9658758250404638,TopK,10.0
2024-11-15,0.2347990287240279,0.9999999999999998,2.7692380522266005,TopK,10.0
2024-11-18,0.15375396583505668,1.0,3.9466758698899786,TopK,10.0
2024-11-19,0.11640489317306908,1.0,3.279836555983115,TopK,10.0
2024-11-20,0.06060438662345963,0.9999999999999999,6.194775468758039,TopK,10.0
2024-11-21,0.02940233095473566,1.0,8.714466311809796,TopK,10.0
2024-11-22,0.040938081543306165,1.0,5.017741966358617,TopK,10.0
2024-11-25,-0.03987163568860934,0.9999999999999999,5.499038674426619,TopK,10.0
2024-11-26,0.014499148949601864,1.0,5.72211264418566,TopK,10.0
2024-11-27,0.24350410363378072,0.9999999999999999,2.025205983753433,TopK,10.0
2024-11-28,0.0285720146209805,0.9999999999999999,3.594775376402944,TopK,10.0
2024-11-29,0.020993917015701986,0.9999999999999999,2.531308499150759,TopK,10.0
2024-12-02,0.021671398150452187,0.9999999999999999,7.235503880625909,TopK,10.0
2024-12-03,0.03020837242525766,1.0,7.1848642964907485,TopK,10.0
2024-12-04,-0.004769386507654546,1.0,6.115537312606152,TopK,10.0
2024-12-05,0.005805375590052283,1.0,6.049884249482969,TopK,10.0
2024-12-06,-0.011479588331934945,1.0,6.294309951986239,TopK,10.0
2024-12-09,-0.017425263254363242,1.0,5.180975975812612,TopK,10.0
2024-12-10,0.04478616961177846,1.0,7.399949630290417,TopK,10.0
2024-12-11,0.07260558516825975,0.9999999999999999,2.9959408482606067,TopK,10.0
2024-12-12,0.10793215963014247,0.9999999999999999,4.097855241007323,TopK,10.0
2024-12-13,0.10796263781643985,1.0,3.687856831586782,TopK,10.0
2024-12-16,-0.011086525753466686,1.0,8.221229146855595,TopK,10.0
2024-12-17,-0.0023763940768499166,1.0,2.8305176477889775,TopK,10.0
2024-12-18,-0.02398019633443907,1.0,2.3900068755907666,TopK,10.0
2024-12-19,-0.05674264207781552,1.0,2.5685446317145337,TopK,10.0
2024-12-20,-0.04639168516613325,1.0,2.7130342005954824,TopK,10.0
2024-12-23,-0.04914399701135245,0.9999999999999999,1.0349227227125102,TopK,10.0
2024-12-24,0.00433025549927876,0.9999999999999999,3.2344798273475326,TopK,10.0
2024-12-25,-0.15032275556177752,1.0,1.201485214279313,TopK,10.0
2024-12-26,-0.03158634187431166,0.9999999999999999,3.5678030555893505,TopK,10.0
2024-12-27,0.036534780349304935,0.9999999999999999,3.624038735861359,TopK,10.0
2024-12-30,0.050863247138847,0.9999999999999999,2.03234178418379,TopK,10.0
2024-12-31,0.1248191626733218,1.0,2.6059271670908157,TopK,10.0
2025-01-02,0.010169858371088837,1.0,3.3258137135821033,TopK,10.0
2025-01-03,0.09802784662006044,0.9999999999999999,3.6000150942105855,TopK,10.0
2025-01-06,-0.022358113625001508,1.0,1.1476000923811214,TopK,10.0
2025-01-07,-0.011995523045392274,1.0,3.2519248775026437,TopK,10.0
2025-01-08,-0.07253691953760616,1.0,2.361903182668646,TopK,10.0
2025-01-09,-0.09707081361316224,1.0,2.1161384546282056,TopK,10.0
2025-01-10,0.2235952661673599,1.0,2.173552523227802,TopK,10.0
2025-01-13,0.032421252677751256,1.0,1.3599428599514591,TopK,10.0
2025-01-14,0.018694503864105486,1.0,4.41980227915855,TopK,10.0
2025-01-15,-0.009696733008085425,1.0,3.544441866106327,TopK,10.0
2025-01-16,-0.051332505688013466,1.0,3.4519045550251044,TopK,10.0
2025-01-17,-0.0674174436095032,1.0,2.3722021431585576,TopK,10.0
2025-01-20,0.06261504583081402,1.0,2.823156867701063,TopK,10.0
2025-01-21,-0.03170696604240822,1.0,3.847695666653572,TopK,10.0
2025-01-22,-0.05785885935890253,1.0,2.0034107974512767,TopK,10.0
2025-01-23,-0.04936538238583385,1.0,3.1074997324160925,TopK,10.0
2025-01-24,0.0864181301577985,1.0,2.3236038934197536,TopK,10.0
2025-01-27,0.27170761534671256,0.9999999999999999,3.565878358938738,TopK,10.0
2025-02-05,0.18926928893621014,0.9999999999999999,4.567418977844303,TopK,10.0
2025-02-06,0.11668310913818337,1.0,3.105022724896888,TopK,10.0
2025-02-07,0.12650738992787883,1.0,3.5356920252351873,TopK,10.0
2025-02-10,0.121578437237447,1.0,5.547775645410087,TopK,10.0
2025-02-11,0.022862561679949597,1.0,4.350907278546901,TopK,10.0
2025-02-12,0.0444810567908894,1.0,2.902487068910231,TopK,10.0
2025-02-13,0.2592230594945985,1.0,1.425179047269284,TopK,10.0
2025-02-14,0.017097486462416774,1.0,1.9859123879127751,TopK,10.0
2025-02-17,-0.01103741579759233,1.0,5.457647881221501,TopK,10.0
2025-02-18,0.10086930047824988,0.9999999999999999,1.0156374395578684,TopK,10.0
2025-02-19,-0.028191947631359435,1.0,3.075338953419962,TopK,10.0
2025-02-20,-0.013648569383444144,1.0,5.355317283517233,TopK,10.0
2025-02-21,-0.031357821592363555,1.0,2.5648929858254177,TopK,10.0
2025-02-24,-0.05002273365480563,1.0,2.3464992419836372,TopK,10.0
2025-02-25,-0.051813357737504354,1.0,2.9247099980247344,TopK,10.0
2025-02-26,-0.0766584324437946,1.0,3.9069383058789553,TopK,10.0
2025-02-27,-0.06145629259365675,1.0,2.9878350416859045,TopK,10.0
2025-02-28,-0.00041672435115320974,1.0,1.6782186408278004,TopK,10.0
2025-03-03,-0.06169496163109515,0.9999999999999999,1.5125256410451007,TopK,10.0
2025-03-04,-0.03378778031840527,1.0,1.8034936816842417,TopK,10.0
2025-03-05,-0.07197497989609318,1.0000000000000002,1.000000192070608,TopK,10.0
2025-03-06,-0.04473063939376973,1.0000000000000002,2.4083395851920946,TopK,10.0
2025-03-07,0.11309202804820104,1.0,3.357371993028254,TopK,10.0
2025-03-10,0.07706628627360697,1.0,3.3206794742155767,TopK,10.0
2025-03-11,-0.03407105804630878,1.0,3.0099600462411735,TopK,10.0
2025-03-12,-0.03898468387609251,0.9999999999999999,3.3051071378480206,TopK,10.0
2025-03-13,0.040705054693550055,0.9999999999999998,1.3305234939019477,TopK,10.0
2025-03-14,0.03218523942066955,1.0,2.974336938829233,TopK,10.0
2025-03-17,0.08504332165019778,1.0,5.317897888329182,TopK,10.0
2025-03-18,9.720442887204512e-05,1.0,2.447922647171934,TopK,10.0
2025-03-19,-0.0031355975921161018,1.0,4.166898176761852,TopK,10.0
2025-03-20,0.003373985962118498,1.0,4.046740001502327,TopK,10.0
2025-03-21,-0.05723588471005031,1.0,4.462979258046029,TopK,10.0
2025-03-24,-0.06899173104557138,1.0000000000000002,3.3676246968484067,TopK,10.0
2025-03-25,-0.05834152823895617,1.0,1.427098695497658,TopK,10.0
2025-03-26,-0.03206534166750355,1.0,3.065276302533684,TopK,10.0
2025-03-27,-0.07015088265341024,1.0,3.195896217575182,TopK,10.0
2025-03-28,0.07964544297524852,0.9999999999999999,2.671031551584454,TopK,10.0
2025-03-31,-0.0018312955316543342,1.0,2.48570962269443,TopK,10.0
2025-04-01,0.015914875169860728,1.0,3.019244416238903,TopK,10.0
2025-04-02,0.1886161216842974,1.0,1.7226330406544237,TopK,10.0
2025-04-03,0.05884819724004282,1.0,3.013276792189206,TopK,10.0
2025-04-07,0.05944613218763735,1.0,2.0008932534835755,TopK,10.0
2025-04-08,0.1333269917693396,1.0,2.489465836760098,TopK,10.0
2025-04-09,0.0533436114473889,1.0,4.09067687286904,TopK,10.0
2025-04-10,-0.0329512747493477,1.0,4.395626424094239,TopK,10.0
2025-04-11,0.021169393078369972,1.0,2.7539612649386576,TopK,10.0
2025-04-14,-0.04860211622617735,1.0,4.081530327759004,TopK,10.0
2025-04-15,-0.02902562364814136,1.0,1.0002557181579308,TopK,10.0
2025-04-16,-0.011318591049753206,1.0,3.7230339095411757,TopK,10.0
2025-04-17,-0.013243703796331226,1.0,2.8658373346068506,TopK,10.0
2025-04-18,-0.06408520770684968,1.0,2.5036280113215486,TopK,10.0
2025-04-21,-0.031233331458523743,1.0,1.016111340495652,TopK,10.0
2025-04-22,-0.07417035700538208,1.0,2.8938506737521537,TopK,10.0
2025-04-23,-0.0508160274007951,1.0000000000000002,2.0000000005035723,TopK,10.0
2025-04-24,-0.04634565817859002,1.0000000000000002,2.000000000308526,TopK,10.0
2025-04-25,0.031968766992862996,1.0,3.997927366482026,TopK,10.0
2025-04-28,0.03258419405451345,0.9999999999999999,3.0103255160418687,TopK,10.0
2025-04-29,0.0568509443535767,0.9999999999999999,2.0006118034789777,TopK,10.0
2025-04-30,0.005640032397281329,1.0,1.7556034155353548,TopK,10.0
2025-05-06,-0.014198172164778214,1.0,3.1443960255398298,TopK,10.0
2025-05-07,0.0029516080760695986,1.0,6.793138367858573,TopK,10.0
2025-05-08,0.0008805324687764181,1.0,4.561990371207409,TopK,10.0
2025-05-09,0.09489036963742735,1.0,3.6780043087586796,TopK,10.0
2025-05-12,0.11729657599736723,0.9999999999999999,1.4043322825450777,TopK,10.0
2025-05-13,0.19319488082760397,1.0,3.450839654878028,TopK,10.0
2025-05-14,0.03995342405414389,1.0,2.439018528189888,TopK,10.0
2025-05-15,0.07412301097040484,1.0,5.216392165885127,TopK,10.0
2025-05-16,0.04644360791678585,1.0,2.8365231668526425,TopK,10.0
2025-05-19,0.11713016405937883,1.0000000000000002,3.5794144560425374,TopK,10.0
2025-05-20,0.02752789829703593,1.0,6.070134669273721,TopK,10.0
2025-05-21,0.00015615969680592221,0.9999999999999999,3.2566698879680223,TopK,10.0
2025-05-22,-0.004074042641984657,0.9999999999999999,3.953640904555217,TopK,10.0
2025-05-23,0.04173891246428487,0.9999999999999999,2.5504334700894793,TopK,10.0
2025-05-26,-0.0016428752259084857,1.0,2.1041142056373916,TopK,10.0
2025-05-27,0.07001001004563423,1.0,3.4608337517806316,TopK,10.0
2025-05-28,0.036909497080312034,1.0,2.7397754987670226,TopK,10.0
2025-05-29,8.864631922864022e-05,1.0,3.819558352500889,TopK,10.0
2025-05-30,-0.0500294064551699,1.0000000000000002,1.653422070471593,TopK,10.0
2025-06-03,0.12120982965632397,1.0000000000000002,2.452204451002149,TopK,10.0
2025-06-04,-0.08081010755580742,1.0,1.1301289788934568,TopK,10.0
2025-06-05,0.2070733588379027,1.0,2.444827337813971,TopK,10.0
2025-06-06,0.055283031656254235,0.9999999999999999,3.1795535357369653,TopK,10.0
2025-06-09,0.105730780935936,0.9999999999999999,2.6563234508070797,TopK,10.0
2025-06-10,0.030461876185986867,1.0,4.7127074546933425,TopK,10.0
2025-06-11,-0.06406128454554086,1.0000000000000002,1.8293688021924512,TopK,10.0
2025-06-12,-0.07922182885763182,1.0,3.590169844243998,TopK,10.0
2025-06-13,-0.06582987905420828,0.9999999999999999,3.9346509683600748,TopK,10.0
2025-06-16,0.08264326610934572,0.9999999999999999,4.056191055051517,TopK,10.0
2025-06-17,-0.04799938502483956,0.9999999999999999,2.561987091000979,TopK,10.0
2025-06-18,-0.022604197200004693,1.0,3.15654463012788,TopK,10.0
2025-06-19,0.0618294170338755,1.0,1.8195784713680834,TopK,10.0
2025-06-20,0.14481633567701727,1.0,1.0669701622559125,TopK,10.0
2025-06-23,0.02021260854826198,1.0,3.165774635479324,TopK,10.0
2025-06-24,0.023053231842205084,1.0,2.0012421116061097,TopK,10.0
2025-06-25,-0.037455179969018364,1.0,2.843420379675678,TopK,10.0
2025-06-26,-0.03327558653739788,1.0,3.4113874554914294,TopK,10.0
2025-06-27,-0.028337888417928125,1.0,2.0000002439588584,TopK,10.0
2025-06-30,0.05537827121171964,1.0,2.599535756058963,TopK,10.0
2025-07-01,-0.03037465920555303,1.0,3.6550714940250373,TopK,10.0
2025-07-02,-0.07525096712646925,1.0,1.9176006306228153,TopK,10.0
2025-07-03,0.039701361396240094,1.0,2.6870606244144963,TopK,10.0
