Date,model,nav,drawdown
2024-11-29,V2X-B Base,5920.850796217391,0.0
2024-12-02,V2X-B Base,6062.824949742591,0.0
2024-12-03,V2X-B Base,6246.029610093916,0.0
2024-12-04,V2X-B Base,6216.8232353833055,-0.0046759904345332615
2024-12-05,V2X-B Base,6253.1755782192095,0.0
2024-12-06,V2X-B Base,6182.250524076392,-0.011342245752679725
2024-12-09,V2X-B Base,6072.039017132661,-0.028967131791001632
2024-12-10,V2X-B Base,6345.798760184269,0.0
2024-12-11,V2X-B Base,6807.254258362541,0.0
2024-12-12,V2X-B Base,7543.709191982971,0.0
2024-12-13,V2X-B Base,8359.58049660701,0.0
2024-12-16,V2X-B Base,8252.691485788417,-0.012786408464154131
2024-12-17,V2X-B Base,8234.372709134239,-0.014977759652364142
2024-12-18,V2X-B Base,8038.52155278984,-0.03840610709442671
2024-12-19,V2X-B Base,7584.136744368352,-0.09276108442922404
2024-12-20,V2X-B Base,7232.850209421962,-0.13478311353570505
2024-12-23,V2X-B Base,6877.399040345122,-0.1773033296184512
2024-12-24,V2X-B Base,6908.526594201339,-0.17357975116031543
2024-12-25,V2X-B Base,5871.311294993324,-0.2976547929197675
2024-12-26,V2X-B Base,5685.8580469365725,-0.3198393090126531
2024-12-27,V2X-B Base,5893.590185627645,-0.2949897201157716
2024-12-30,V2X-B Base,6194.365748798975,-0.25900997647990276
2024-12-31,V2X-B Base,6968.084901486355,-0.16645519421524035
2025-01-02,V2X-B Base,7040.101433228078,-0.15784034425106408
2025-01-03,V2X-B Base,7730.406127532479,-0.07526386872282653
2025-01-06,V2X-B Base,7557.568828743494,-0.09593922424564683
2025-01-07,V2X-B Base,7466.91183769901,-0.10678390611470479
2025-01-08,V2X-B Base,6926.523281013228,-0.17142692939860216
2025-01-09,V2X-B Base,6254.950097297288,-0.2517626811732897
2025-01-10,V2X-B Base,7653.527303265511,-0.0844603618121833
2025-01-13,V2X-B Base,7901.666297831585,-0.05477717440023255
2025-01-14,V2X-B Base,8049.384381865983,-0.037106660419973125
2025-01-15,V2X-B Base,7972.503281712506,-0.046303425758219774
2025-01-16,V2X-B Base,7563.261895868371,-0.09525820118148864
2025-01-17,V2X-B Base,7053.569860344154,-0.15622920752936587
2025-01-20,V2X-B Base,7495.005120434901,-0.10342329696125574
2025-01-21,V2X-B Base,7259.159810004123,-0.13163587419841538
2025-01-22,V2X-B Base,6839.153103530315,-0.18187843202105736
2025-01-23,V2X-B Base,6501.535919009065,-0.222265289311119
2025-01-24,V2X-B Base,7064.576610275989,-0.15491254457764214
2025-01-27,V2X-B Base,8985.285960707964,0.0
2025-02-05,V2X-B Base,10685.350522803568,0.0
2025-02-06,V2X-B Base,11934.670756540127,0.0
2025-02-07,V2X-B Base,13447.040758667248,0.0
2025-02-10,V2X-B Base,15084.026192961841,0.0
2025-02-11,V2X-B Base,15432.195194756332,0.0
2025-02-12,V2X-B Base,16121.953315903902,0.0
2025-02-13,V2X-B Base,20302.6060794654,0.0
2025-02-14,V2X-B Base,20649.72961220945,0.0
2025-02-17,V2X-B Base,20423.069771616672,-0.010976407190279147
2025-02-18,V2X-B Base,22483.130533103213,0.0
2025-02-19,V2X-B Base,21849.28729452343,-0.02819194763142696
2025-02-20,V2X-B Base,21553.988460317538,-0.04132618771294527
2025-02-21,V2X-B Base,20881.68181569641,-0.07122890271214222
2025-02-24,V2X-B Base,19838.57603968486,-0.11762394429568523
2025-02-25,V2X-B Base,18814.310393983025,-0.16318101848487565
2025-02-26,V2X-B Base,17375.85497592638,-0.22716033915548794
2025-02-27,V2X-B Base,16312.67604588773,-0.2744481903056323
2025-02-28,V2X-B Base,16305.878156551522,-0.2747505454125512
2025-03-03,V2X-B Base,15300.346096535728,-0.3194743910769835
2025-03-04,V2X-B Base,14783.90996603248,-0.34244432979360795
2025-03-05,V2X-B Base,13719.838344389645,-0.3897718858951099
2025-03-06,V2X-B Base,13106.14122196545,-0.4170677787655718
2025-03-07,V2X-B Base,14588.34150272257,-0.35114278319723713
2025-03-10,V2X-B Base,15714.91254098182,-0.3010353910526896
2025-03-11,V2X-B Base,15182.013864000628,-0.32473754748489003
2025-03-12,V2X-B Base,14592.389875253924,-0.35096272052645405
2025-03-13,V2X-B Base,15186.388592676694,-0.3245429692134333
2025-03-14,V2X-B Base,15675.169040016337,-0.30280309421604434
2025-03-17,V2X-B Base,17009.549621954542,-0.24345279244318763
2025-03-18,V2X-B Base,17013.719736119016,-0.24326731497338716
2025-03-19,V2X-B Base,16963.362442498492,-0.24550709619719757
2025-03-20,V2X-B Base,17021.62497474975,-0.24291570741504043
2025-03-21,V2X-B Base,16048.685564424333,-0.28618990399068645
2025-03-24,V2X-B Base,14941.672809074846,-0.3354273868990194
2025-03-25,V2X-B Base,14072.308580956691,-0.3740947880795684
2025-03-26,V2X-B Base,13621.906081405388,-0.3941276967035765
2025-03-27,V2X-B Base,12666.592473382556,-0.43661793651320935
2025-03-28,V2X-B Base,13675.428832224929,-0.39174712293335645
2025-03-31,V2X-B Base,13651.05803712079,-0.39283108208523054
2025-04-01,V2X-B Base,13870.888268216531,-0.383053518824097
2025-04-02,V2X-B Base,16489.77823617823,-0.2665710759496158
2025-04-03,V2X-B Base,17464.756029275075,-0.22320621660935047
2025-04-07,V2X-B Base,18502.970174537862,-0.17702874396006063
2025-04-08,V2X-B Base,20973.65828420599,-0.06713799249062491
2025-04-09,V2X-B Base,22099.058442834972,-0.017082678486554537
2025-04-10,V2X-B Base,21372.61027466101,-0.04939348890080586
2025-04-11,V2X-B Base,21828.102148523132,-0.029134216145551672
2025-04-14,V2X-B Base,20770.733507521498,-0.07616363846931606
2025-04-15,V2X-B Base,20167.85001486079,-0.10297856496600877
2025-04-16,V2X-B Base,19939.578369828345,-0.11313158367914333
2025-04-17,V2X-B Base,19676.034282094868,-0.12485344275679466
2025-04-18,V2X-B Base,18417.86489394987,-0.18081403891543557
2025-04-21,V2X-B Base,17842.62375132931,-0.20639949472078267
2025-04-22,V2X-B Base,16519.270566194158,-0.26525932223397974
2025-04-23,V2X-B Base,15681.332820989463,-0.3025289428489093
2025-04-24,V2X-B Base,14954.571130284365,-0.3348536980530409
2025-04-25,V2X-B Base,15434.503825448475,-0.31350735153526044
2025-04-28,V2X-B Base,15939.999714312438,-0.2910240106090628
2025-04-29,V2X-B Base,16846.203751066667,-0.25071805608818454
2025-04-30,V2X-B Base,16941.216885999707,-0.24649208164956504
2025-05-06,V2X-B Base,16700.682571971716,-0.2571905168018157
2025-05-07,V2X-B Base,16751.845150374163,-0.2549149182890944
2025-05-08,V2X-B Base,16769.289784738194,-0.25413901947294226
2025-05-09,V2X-B Base,18361.30683406863,-0.1833296165303041
2025-05-12,V2X-B Base,20516.54534783262,-0.08746936652683113
2025-05-13,V2X-B Base,24484.019797247533,0.0
2025-05-14,V2X-B Base,25463.608194712964,0.0
2025-05-15,V2X-B Base,27356.755091276707,0.0
2025-05-16,V2X-B Base,28628.710252898647,0.0
2025-05-19,V2X-B Base,31981.994420129973,0.0
2025-05-20,V2X-B Base,32883.31347540343,0.0
2025-05-21,V2X-B Base,32896.71328970963,0.0
2025-05-22,V2X-B Base,32769.043303464605,-0.003880934399758451
2025-05-23,V2X-B Base,34136.787542021324,0.0
2025-05-26,V2X-B Base,34088.0835912327,-0.0014267291768057522
2025-05-27,V2X-B Base,36479.94212672067,0.0
2025-05-28,V2X-B Base,37832.037262583835,0.0
2025-05-29,V2X-B Base,37838.86450902462,0.0
2025-05-30,V2X-B Base,35945.80857724206,-0.05002940644085829
2025-06-03,V2X-B Base,40302.79814991383,0.0
2025-06-04,V2X-B Base,37045.93201870011,-0.08080992587907176
2025-06-05,V2X-B Base,44718.21008415978,0.0
2025-06-06,V2X-B Base,47203.41156509869,0.0
2025-06-09,V2X-B Base,52205.251093411905,0.0
2025-06-10,V2X-B Base,53797.56331072311,0.0
2025-06-11,V2X-B Base,50351.22229996245,-0.0640612845391405
2025-06-12,V2X-B Base,46369.852098210875,-0.1380678000156137
2025-06-13,V2X-B Base,43332.38123547342,-0.19452892345337391
2025-06-16,V2X-B Base,46913.839080373305,-0.12795605984216984
2025-06-17,V2X-B Base,44662.35912350937,-0.16980702517046686
2025-06-18,V2X-B Base,43652.81917711651,-0.18857255811035067
2025-06-19,V2X-B Base,46354.83072512661,-0.13834702034010138
2025-06-20,V2X-B Base,53067.766963743845,-0.01356560227020176
2025-06-23,V2X-B Base,54140.47895685213,0.0
2025-06-24,V2X-B Base,55398.563954561956,0.0
2025-06-25,V2X-B Base,53339.785618366186,-0.037163027147858685
2025-06-26,V2X-B Base,51574.697090355825,-0.06902465680053504
2025-06-27,V2X-B Base,50113.1790790213,-0.0954065321959563
2025-06-30,V2X-B Base,52888.36030134886,-0.045311709799408684
2025-07-01,V2X-B Base,51287.70023023135,-0.07420523982719751
2025-07-02,V2X-B Base,47437.18160856709,-0.1437109877527658
2025-07-03,V2X-B Base,49320.50229924716,-0.10971514821756101
2025-07-04,V2X-B Base,55605.318075060284,0.0
2025-07-07,V2X-B Base,57407.32188049546,0.0
2025-07-08,V2X-B Base,60616.08582683422,0.0
2025-07-09,V2X-B Base,76221.31039686933,0.0
2025-07-10,V2X-B Base,89776.68174364882,0.0
2025-07-11,V2X-B Base,108813.11467148142,0.0
2025-07-14,V2X-B Base,139257.7958384162,0.0
2025-07-15,V2X-B Base,173894.8409144203,0.0
2025-07-16,V2X-B Base,259452.81590554854,0.0
2025-07-17,V2X-B Base,296932.6420836142,0.0
2025-07-18,V2X-B Base,305163.9504020022,0.0
2025-07-21,V2X-B Base,331140.0768612848,0.0
2025-07-22,V2X-B Base,340113.24002855725,0.0
2025-07-23,V2X-B Base,354877.21619823494,0.0
2025-07-24,V2X-B Base,369923.286822575,0.0
2025-07-25,V2X-B Base,379010.42007092,0.0
2025-07-28,V2X-B Base,378063.36192255537,-0.002498765464515329
2025-07-29,V2X-B Base,389044.45519586466,0.0
2025-07-30,V2X-B Base,358265.1996391754,-0.07911500895493662
2025-07-31,V2X-B Base,368728.123991552,-0.05222110463978835
2025-08-01,V2X-B Base,373122.6349891247,-0.04092545207648335
2025-08-04,V2X-B Base,358408.9063278848,-0.07874562523338458
2025-08-05,V2X-B Base,344070.8253936679,-0.1156002333449393
2025-08-06,V2X-B Base,382813.23280542006,-0.01601673615244692
2025-08-07,V2X-B Base,459696.3250561313,0.0
2025-08-08,V2X-B Base,528386.3708326978,0.0
2025-08-11,V2X-B Base,520563.73596763914,-0.01480476275860565
2025-08-12,V2X-B Base,540239.26429656,0.0
2025-08-13,V2X-B Base,583510.5426774019,0.0
2025-08-14,V2X-B Base,574925.710420162,-0.014712385859986354
2025-08-15,V2X-B Base,543708.1867893735,-0.06821188817839996
2025-08-18,V2X-B Base,571326.5581659849,-0.020880487361053524
2025-08-19,V2X-B Base,573795.8583734469,-0.01664868685898946
2025-08-20,V2X-B Base,581184.7207141449,-0.003985912495402699
2025-08-21,V2X-B Base,602021.6359507642,0.0
2025-08-22,V2X-B Base,627346.6770189708,0.0
2025-08-25,V2X-B Base,676921.4371414148,0.0
2025-08-26,V2X-B Base,848300.4241515469,0.0
2025-08-27,V2X-B Base,964751.3762156133,0.0
2025-08-28,V2X-B Base,1032645.2045628912,0.0
2025-08-29,V2X-B Base,1072793.9850568683,0.0
2025-09-01,V2X-B Base,1091556.3556458673,0.0
2025-09-02,V2X-B Base,1213483.4737128653,0.0
2025-09-03,V2X-B Base,1457910.5853345613,0.0
2025-09-04,V2X-B Base,1404355.070809636,-0.03673443012462618
2025-09-05,V2X-B Base,1281277.6351054448,-0.12115485819631577
2025-09-08,V2X-B Base,1292342.8480633183,-0.11356508343976979
2025-09-09,V2X-B Base,1480722.6793068633,0.0
2025-09-10,V2X-B Base,1636295.5520491786,0.0
2025-09-11,V2X-B Base,1652665.253259245,0.0
2025-09-12,V2X-B Base,1623504.4552014458,-0.017644709356774313
2025-09-15,V2X-B Base,1688837.1840209488,0.0
2025-09-16,V2X-B Base,1683271.5396753417,-0.003295548202199017
2025-09-17,V2X-B Base,1745559.1796008924,0.0
2025-09-18,V2X-B Base,1775499.941916073,0.0
2025-09-19,V2X-B Base,1667197.3089705552,-0.06099838720841655
2025-09-22,V2X-B Base,1758043.1770461265,-0.00983202784625703
2025-09-23,V2X-B Base,1723166.934175117,-0.029475082767099203
2025-09-24,V2X-B Base,1682962.9456159852,-0.05211883938459849
2025-09-25,V2X-B Base,1595425.6125353994,-0.10142176022058447
2025-09-26,V2X-B Base,1672552.1521011773,-0.05798242364558859
2025-09-29,V2X-B Base,1822458.3649704661,0.0
2025-09-30,V2X-B Base,2039100.6422427753,0.0
2025-10-09,V2X-B Base,2133236.3188771144,0.0
2025-10-10,V2X-B Base,2238071.8896918395,0.0
2025-10-13,V2X-B Base,2437856.763835035,0.0
2025-10-14,V2X-B Base,2494125.52158049,0.0
2025-10-15,V2X-B Base,2660495.6460603317,0.0
2025-10-16,V2X-B Base,2692061.7948327246,0.0
2025-10-17,V2X-B Base,2537528.6356085707,-0.0574032734021086
2025-10-20,V2X-B Base,2442776.232303701,-0.09260023785765792
2025-10-21,V2X-B Base,2411534.035026273,-0.10420554251202929
2025-10-22,V2X-B Base,2410468.5566337924,-0.10460132777762987
2025-10-23,V2X-B Base,2392298.0333304293,-0.11135099576008123
2025-10-24,V2X-B Base,2706437.4152384643,0.0
2025-10-27,V2X-B Base,2971186.2163944123,0.0
2025-10-28,V2X-B Base,3444806.1177364923,0.0
2025-10-29,V2X-B Base,3710471.77566714,0.0
2025-10-30,V2X-B Base,3814811.9602462575,0.0
2025-10-31,V2X-B Base,3794460.8781688847,-0.0053347536626835446
2025-11-03,V2X-B Base,3863754.5803610217,0.0
2025-11-04,V2X-B Base,3933851.4142218227,0.0
2025-11-05,V2X-B Base,4042673.3024359248,0.0
2025-11-06,V2X-B Base,4313175.599438068,0.0
2025-11-07,V2X-B Base,4294332.481067189,-0.004368734343515812
2025-11-10,V2X-B Base,4360877.875376873,0.0
2025-11-11,V2X-B Base,5193488.410639659,0.0
2025-11-12,V2X-B Base,5609757.485367689,0.0
2025-11-13,V2X-B Base,5949418.891410195,0.0
2025-11-14,V2X-B Base,5704940.534271712,-0.04109281286134725
2025-11-17,V2X-B Base,5379869.207961329,-0.09573198556773088
2025-11-18,V2X-B Base,5120408.829222931,-0.1393430311965752
2025-11-19,V2X-B Base,4657489.394710832,-0.21715221608696245
2025-11-20,V2X-B Base,5296256.543652206,-0.10978590677167299
2025-11-21,V2X-B Base,4925525.770418116,-0.17209968564667422
2025-11-24,V2X-B Base,5369523.605500869,-0.09747091211657355
2025-11-25,V2X-B Base,5323317.805066171,-0.10523735137359258
2025-11-26,V2X-B Base,5203713.208875648,-0.12534092760071103
2025-11-27,V2X-B Base,5332450.396965154,-0.10370231205871605
2025-11-28,V2X-B Base,5819879.168277536,-0.02177350855554816
2025-12-01,V2X-B Base,6450279.739747374,0.0
2025-12-02,V2X-B Base,6802022.549922364,0.0
2025-12-03,V2X-B Base,7093158.2697986765,0.0
2025-12-04,V2X-B Base,7029626.640571804,-0.00895674772934063
2025-12-05,V2X-B Base,6925925.463961044,-0.023576635326139184
2025-12-08,V2X-B Base,7386527.645549799,0.0
2025-12-09,V2X-B Base,7184487.152575537,-0.027352567088270052
2025-12-10,V2X-B Base,7479893.724521627,0.0
2025-12-11,V2X-B Base,7595151.725925828,0.0
2025-12-12,V2X-B Base,9636917.098502282,0.0
2025-12-15,V2X-B Base,11059817.822431697,0.0
2025-12-16,V2X-B Base,13395958.37380687,0.0
2025-12-17,V2X-B Base,17222228.60769904,0.0
2025-12-18,V2X-B Base,21548914.13764645,0.0
2025-12-19,V2X-B Base,27609331.280886266,0.0
2025-12-22,V2X-B Base,31992486.522312485,0.0
2025-12-23,V2X-B Base,37451822.9289871,0.0
2025-12-24,V2X-B Base,39510873.424372256,0.0
2025-12-25,V2X-B Base,45693339.09851805,0.0
2025-12-26,V2X-B Base,52399123.17404196,0.0
2025-12-29,V2X-B Base,62317309.172051504,0.0
2025-12-30,V2X-B Base,73213023.92097743,0.0
2025-12-31,V2X-B Base,91928207.5326401,0.0
2026-01-05,V2X-B Base,106565876.45655867,0.0
2026-01-06,V2X-B Base,120107145.82514566,0.0
2026-01-07,V2X-B Base,131198372.93303591,0.0
2026-01-08,V2X-B Base,134390773.5897564,0.0
2026-01-09,V2X-B Base,143806532.13984996,0.0
2026-01-12,V2X-B Base,154993635.27609977,0.0
2026-01-13,V2X-B Base,155608273.14210305,0.0
2026-01-14,V2X-B Base,146314695.95075634,-0.05972418434885984
2026-01-15,V2X-B Base,150041983.38985652,-0.03577116845942596
2026-01-16,V2X-B Base,156102545.21635765,0.0
2026-01-19,V2X-B Base,168921963.8196381,0.0
2026-01-20,V2X-B Base,186057551.05045986,0.0
2026-01-21,V2X-B Base,185620363.58158427,-0.0023497432187367107
2026-01-22,V2X-B Base,162714896.53808507,-0.12545932363714773
2026-01-23,V2X-B Base,170413571.5146203,-0.08408140087577964
2026-01-26,V2X-B Base,179828720.94582915,-0.03347797533324204
2026-01-27,V2X-B Base,206227402.127313,0.0
2026-01-28,V2X-B Base,224222506.1049763,0.0
2026-01-29,V2X-B Base,222826286.38363907,-0.006226938346160282
2026-01-30,V2X-B Base,227738967.69123268,0.0
2026-02-02,V2X-B Base,263970282.89596596,0.0
2026-02-03,V2X-B Base,273168214.94095814,0.0
2026-02-04,V2X-B Base,320003169.6024463,0.0
2026-02-05,V2X-B Base,328668619.91438365,0.0
2026-02-06,V2X-B Base,319056311.1935363,-0.029246201609850475
2026-02-09,V2X-B Base,303679405.3377484,-0.07603164118054473
2026-02-10,V2X-B Base,297238992.0112044,-0.09562710279845543
2026-02-11,V2X-B Base,317332264.11008394,-0.034491749797266213
2026-02-12,V2X-B Base,358861051.9209865,0.0
2026-02-13,V2X-B Base,381742223.1462597,0.0
2026-02-24,V2X-B Base,393373973.66683733,0.0
2026-02-25,V2X-B Base,396601612.16735846,0.0
2026-02-26,V2X-B Base,392078470.29124707,-0.011404749091646904
2026-02-27,V2X-B Base,401335125.9515636,0.0
2026-03-02,V2X-B Base,425895139.9105885,0.0
2026-03-03,V2X-B Base,409915913.28556126,-0.03751915701217412
2026-03-04,V2X-B Base,397562745.39704174,-0.06652434333835033
2026-03-05,V2X-B Base,421777816.74120545,-0.009667457511366329
2026-03-06,V2X-B Base,423810743.04705894,-0.004894155082321827
2026-03-09,V2X-B Base,441926811.7546364,0.0
2026-03-10,V2X-B Base,430998902.7402897,-0.024727870596849
2026-03-11,V2X-B Base,447483933.8309893,0.0
2026-03-12,V2X-B Base,458359575.09660524,0.0
2026-03-13,V2X-B Base,450509952.207212,-0.017125469425917084
2026-03-16,V2X-B Base,449754901.1397372,-0.018772759257957072
2026-03-17,V2X-B Base,463412571.9449878,0.0
2026-03-18,V2X-B Base,490329425.09171206,0.0
2026-03-19,V2X-B Base,511033330.5336846,0.0
2026-03-20,V2X-B Base,498252392.47096056,-0.025009989171110636
2026-03-23,V2X-B Base,536509157.26488537,0.0
2026-03-24,V2X-B Base,477728283.81528825,-0.10956173376287004
2026-03-25,V2X-B Base,451590359.5684444,-0.1582802391097211
2026-03-26,V2X-B Base,439139313.119471,-0.18148775808749318
2026-03-27,V2X-B Base,426917209.83886194,-0.20426854964549224
2026-03-30,V2X-B Base,393082929.9558228,-0.26733230060833824
2026-03-31,V2X-B Base,340724452.2663294,-0.36492332394970306
2026-04-01,V2X-B Base,323831458.25359863,-0.3964101938082736
2026-04-02,V2X-B Base,323421853.0195737,-0.39717365744813593
2026-04-03,V2X-B Base,346517136.9740793,-0.3541263326415194
2026-04-07,V2X-B Base,354885933.8478952,-0.33852772307354884
2026-04-08,V2X-B Base,379744472.6652139,-0.2921938656161158
2026-04-09,V2X-B Base,430984420.9234289,-0.19668767049460967
2026-04-10,V2X-B Base,466529452.2835286,-0.1304352479985842
2026-04-13,V2X-B Base,452739147.0426445,-0.15613901289084975
2026-04-14,V2X-B Base,445488206.32258344,-0.16965404916166804
2026-04-15,V2X-B Base,460241028.6057435,-0.14215624771058055
2026-04-16,V2X-B Base,475289788.3962334,-0.11410684801867554
2026-04-17,V2X-B Base,552123925.2738193,0.0
2026-04-20,V2X-B Base,577834715.2574614,0.0
2026-04-21,V2X-B Base,651910487.5464412,0.0
2026-04-22,V2X-B Base,694605931.0682454,0.0
2026-04-23,V2X-B Base,699151145.8928707,0.0
2024-01-02,Current PG Gate,0.9322314117614866,0.0
2024-01-03,Current PG Gate,0.9231967720030535,-0.009691413145328176
2024-01-04,Current PG Gate,0.9266251831971049,-0.006013773504787379
2024-01-05,Current PG Gate,0.9679956483593061,0.0
2024-01-08,Current PG Gate,1.044220795303165,0.0
2024-01-09,Current PG Gate,1.1318108681826509,0.0
2024-01-10,Current PG Gate,1.1163263522821925,-0.01368118679167829
2024-01-11,Current PG Gate,1.1389420928474283,0.0
2024-01-12,Current PG Gate,1.2114298568708313,0.0
2024-01-15,Current PG Gate,1.0813219300462036,-0.1074002973318664
2024-01-16,Current PG Gate,1.1276366196027345,-0.06916887246327064
2024-01-17,Current PG Gate,1.3086674608197455,0.0
2024-01-18,Current PG Gate,1.354459640280839,0.0
2024-01-19,Current PG Gate,1.3335213595770505,-0.015458770480194728
2024-01-22,Current PG Gate,1.1907370957960695,-0.12087665044845686
2024-01-23,Current PG Gate,1.1970659034510964,-0.1162040803202582
2024-01-24,Current PG Gate,1.182536776516144,-0.12693096099123913
2024-01-25,Current PG Gate,1.1571802298095346,-0.1456517452453584
2024-01-26,Current PG Gate,1.1508881689170865,-0.1502971851723417
2024-01-29,Current PG Gate,1.140019621437332,-0.15832145341668824
2024-01-30,Current PG Gate,1.107580985347349,-0.18227095706026442
2024-01-31,Current PG Gate,1.0747029552884468,-0.20654486606510203
2024-02-01,Current PG Gate,1.082714347398641,-0.20063004079313385
2024-02-02,Current PG Gate,1.0565448077545303,-0.21995105920213165
2024-02-05,Current PG Gate,1.1291323440753391,-0.16635954996693714
2024-02-06,Current PG Gate,1.189084278516164,-0.12209692843293996
2024-02-07,Current PG Gate,1.309022624598815,-0.03354623078514396
2024-02-08,Current PG Gate,1.5654144647651451,0.0
2024-02-19,Current PG Gate,2.0015955899574434,0.0
2024-02-20,Current PG Gate,2.5709701328063397,0.0
2024-02-21,Current PG Gate,2.6438120731256434,0.0
2024-02-22,Current PG Gate,2.8420747960396047,0.0
2024-02-23,Current PG Gate,2.9525966568924993,0.0
2024-02-26,Current PG Gate,3.0006144555144783,0.0
2024-02-27,Current PG Gate,3.4901387268447097,0.0
2024-02-28,Current PG Gate,3.902061098002285,0.0
2024-02-29,Current PG Gate,4.003650474263718,0.0
2024-03-01,Current PG Gate,4.669112740460776,0.0
2024-03-04,Current PG Gate,5.187361865952811,0.0
2024-03-05,Current PG Gate,5.346425789395485,0.0
2024-03-06,Current PG Gate,5.26863149576151,-0.01455071045562406
2024-03-07,Current PG Gate,5.0610425064005815,-0.053378330540181596
2024-03-08,Current PG Gate,5.092986908484669,-0.04740342256568986
2024-03-11,Current PG Gate,5.505734412148713,0.0
2024-03-12,Current PG Gate,5.667621995357436,0.0
2024-03-13,Current PG Gate,5.7106120138603895,0.0
2024-03-14,Current PG Gate,5.429581174929707,-0.04921203511087513
2024-03-15,Current PG Gate,5.559480314882054,-0.026465061645147503
2024-03-18,Current PG Gate,5.242867109526456,-0.08190801672371661
2024-03-19,Current PG Gate,5.264084847661529,-0.07819252386873454
2024-03-20,Current PG Gate,4.868905526142146,-0.14739339420631514
2024-03-21,Current PG Gate,4.798790723817329,-0.15967137809922172
2024-03-22,Current PG Gate,4.849609753880819,-0.15077232665952567
2024-03-25,Current PG Gate,4.941414688654608,-0.13469612772481143
2024-03-26,Current PG Gate,5.492611141430728,-0.038174695094071454
2024-03-27,Current PG Gate,5.076410811616488,-0.1110566084168586
2024-03-28,Current PG Gate,5.040709955190123,-0.11730827747434569
2024-03-29,Current PG Gate,5.013151030381435,-0.12213419188453478
2024-04-01,Current PG Gate,5.063151807636821,-0.11337842680471011
2024-04-02,Current PG Gate,4.9315655410423265,-0.13642083736860722
2024-04-03,Current PG Gate,4.882251718324598,-0.14505630806737602
2024-04-08,Current PG Gate,4.851339169975281,-0.1504694841462776
2024-04-09,Current PG Gate,4.7658478773215975,-0.16544008492359974
2024-04-10,Current PG Gate,4.733170262153569,-0.171162346406032
2024-04-11,Current PG Gate,4.67000974027103,-0.18222254831245488
2024-04-12,Current PG Gate,4.549082468724037,-0.2033984347592117
2024-04-15,Current PG Gate,4.516994694991576,-0.20901740758639376
2024-04-16,Current PG Gate,4.5139243704438226,-0.2095550600377074
2024-04-17,Current PG Gate,4.511057932233059,-0.21005700942663563
2024-04-18,Current PG Gate,4.486700096095021,-0.21432237294265089
2024-04-19,Current PG Gate,4.52619662141294,-0.20740603451481576
2024-04-22,Current PG Gate,5.174461583934606,-0.09388668475891504
2024-04-23,Current PG Gate,5.356479211760786,-0.06201310844443253
2024-04-24,Current PG Gate,5.649734656038051,-0.010660391158527571
2024-04-25,Current PG Gate,5.993234384945596,0.0
2024-04-26,Current PG Gate,5.816080671800202,-0.02955894960330374
2024-04-29,Current PG Gate,6.434627357047093,0.0
2024-04-30,Current PG Gate,6.766427153071103,0.0
2024-05-06,Current PG Gate,6.863099893182137,0.0
2024-05-07,Current PG Gate,7.003478070012006,0.0
2024-05-08,Current PG Gate,6.835584075045289,-0.023972945055060313
2024-05-09,Current PG Gate,6.4498661538159805,-0.07904814017573936
2024-05-10,Current PG Gate,6.361867977979247,-0.09161306505406952
2024-05-13,Current PG Gate,6.248641465112804,-0.10778024823570387
2024-05-14,Current PG Gate,6.255028370137557,-0.10686828635606282
2024-05-15,Current PG Gate,6.266765789661001,-0.10519234485869422
2024-05-16,Current PG Gate,6.096147486692862,-0.1295542834929715
2024-05-17,Current PG Gate,6.053280742920286,-0.1356750628177652
2024-05-20,Current PG Gate,6.0558031214242884,-0.13531490198356444
2024-05-21,Current PG Gate,5.962073102115499,-0.14869825499356804
2024-05-22,Current PG Gate,5.747111863218658,-0.1793917528167822
2024-05-23,Current PG Gate,5.689797144749618,-0.1875755035040948
2024-05-24,Current PG Gate,5.718746985486456,-0.18344186583900413
2024-05-27,Current PG Gate,5.457952240957002,-0.22067975563066977
2024-05-28,Current PG Gate,5.164715542737332,-0.2625499086158376
2024-05-29,Current PG Gate,5.112651122296036,-0.26998398921419464
2024-05-30,Current PG Gate,5.069211808964498,-0.2761865235688804
2024-05-31,Current PG Gate,4.988376331319353,-0.287728714011551
2024-06-03,Current PG Gate,4.974688175819753,-0.2896831936804759
2024-06-04,Current PG Gate,5.247495523339224,-0.2507300699907484
2024-06-05,Current PG Gate,5.156452626464325,-0.26372973900730945
2024-06-06,Current PG Gate,5.384582302323756,-0.23115597014862566
2024-06-07,Current PG Gate,5.270922299174941,-0.2473850497591541
2024-06-11,Current PG Gate,5.389951095745567,-0.23038938055297908
2024-06-12,Current PG Gate,5.564107952621713,-0.2055221852629897
2024-06-13,Current PG Gate,5.468628124551072,-0.21915538681172775
2024-06-14,Current PG Gate,5.292044316756394,-0.24436911719389132
2024-06-17,Current PG Gate,5.059705779043953,-0.27754385343063137
2024-06-18,Current PG Gate,5.030224429756556,-0.28175338318037557
2024-06-19,Current PG Gate,5.011110002370628,-0.28448265957631
2024-06-20,Current PG Gate,5.039951197349086,-0.2803645350258881
2024-06-21,Current PG Gate,5.482500639948918,-0.21717458309403703
2024-06-24,Current PG Gate,5.862029396087258,-0.16298311531984155
2024-06-25,Current PG Gate,6.223648394032345,-0.1113489138088104
2024-06-26,Current PG Gate,6.566413693879391,-0.06240676015022717
2024-06-27,Current PG Gate,6.414336725129124,-0.08412125218261335
